"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2020","0.002449","0.002458","0.002475","0.002431","2.85B","-0.38%"
"06/20/2020","0.002458","0.002453","0.002464","0.002405","2.96B","0.22%"
"06/19/2020","0.002453","0.002454","0.002474","0.002424","3.30B","-0.05%"
"06/18/2020","0.002454","0.002481","0.002494","0.002430","3.26B","-1.07%"
"06/17/2020","0.002481","0.002485","0.002494","0.002449","4.00B","-0.18%"
"06/16/2020","0.002485","0.002477","0.002507","0.002421","4.29B","0.33%"
"06/15/2020","0.002477","0.002482","0.002511","0.002394","5.07B","-0.19%"
"06/14/2020","0.002482","0.002532","0.002536","0.002477","3.13B","-1.97%"
"06/13/2020","0.002532","0.002523","0.002540","0.002487","3.85B","0.34%"
"06/12/2020","0.002523","0.002456","0.002536","0.002441","4.46B","2.76%"
"06/11/2020","0.002455","0.002585","0.002593","0.002421","4.62B","-5.00%"
"06/10/2020","0.002585","0.002562","0.002599","0.002533","3.78B","0.91%"
"06/09/2020","0.002562","0.002585","0.002592","0.002528","3.88B","-0.92%"
"06/08/2020","0.002585","0.002607","0.002610","0.002547","3.68B","-0.82%"
"06/07/2020","0.002607","0.002587","0.002613","0.002544","3.85B","0.77%"
"06/06/2020","0.002587","0.002588","0.002598","0.002556","3.80B","-0.07%"
"06/05/2020","0.002589","0.002632","0.002633","0.002570","3.75B","-1.66%"
"06/04/2020","0.002632","0.002594","0.002666","0.002551","4.36B","1.45%"
"06/03/2020","0.002594","0.002575","0.002609","0.002528","1.59B","0.77%"
"06/02/2020","0.002575","0.002647","0.002652","0.002499","2.48B","-2.76%"
"06/01/2020","0.002648","0.002573","0.002659","0.002529","1.86B","2.90%"
"05/31/2020","0.002573","0.002616","0.002616","0.002545","1.73B","-1.82%"
"05/30/2020","0.002621","0.002528","0.002631","0.002523","1.91B","3.66%"
"05/29/2020","0.002528","0.002532","0.002544","0.002490","1.46B","-0.14%"
"05/28/2020","0.002532","0.002511","0.002554","0.002483","1.87B","0.83%"
"05/27/2020","0.002511","0.002506","0.002579","0.002452","1.99B","0.19%"
"05/26/2020","0.002506","0.002537","0.002544","0.002458","2.20B","-1.20%"
"05/25/2020","0.002537","0.002476","0.002547","0.002432","2.86B","2.44%"
"05/24/2020","0.002476","0.002538","0.002563","0.002452","2.55B","-2.43%"
"05/23/2020","0.002538","0.002538","0.002567","0.002500","2.40B","0.00%"
"05/22/2020","0.002538","0.002500","0.002547","0.002436","2.42B","1.53%"
"05/21/2020","0.002500","0.002517","0.002548","0.002419","2.62B","-0.70%"
"05/20/2020","0.002517","0.002543","0.002563","0.002449","2.28B","-1.02%"
"05/19/2020","0.002543","0.002537","0.002568","0.002477","2.34B","0.27%"
"05/18/2020","0.002537","0.002530","0.002581","0.002511","27.20B","0.25%"
"05/17/2020","0.002530","0.002512","0.002574","0.002508","26.59B","0.72%"
"05/16/2020","0.002512","0.002492","0.002532","0.002479","27.09B","0.81%"
"05/15/2020","0.002492","0.002575","0.002578","0.002469","27.28B","-3.23%"
"05/14/2020","0.002575","0.002520","0.002644","0.002507","27.62B","2.21%"
"05/13/2020","0.002520","0.002461","0.002536","0.002448","27.52B","2.38%"
"05/12/2020","0.002461","0.002411","0.002513","0.002401","27.53B","2.12%"
"05/11/2020","0.002410","0.002453","0.002536","0.002304","29.15B","-1.74%"
"05/10/2020","0.002453","0.002604","0.002604","0.002277","29.42B","-5.82%"
"05/09/2020","0.002604","0.002615","0.002632","0.002562","26.70B","-0.43%"
"05/08/2020","0.002615","0.002661","0.002671","0.002583","26.42B","-1.69%"
"05/07/2020","0.002661","0.002479","0.002692","0.002453","26.68B","7.32%"
"05/06/2020","0.002479","0.002476","0.002576","0.002446","27.20B","0.12%"
"05/05/2020","0.002476","0.002464","0.002542","0.002429","27.50B","0.48%"
"05/04/2020","0.002464","0.002505","0.002522","0.002352","27.83B","-1.62%"
"05/03/2020","0.002505","0.002541","0.002594","0.002462","27.45B","-1.43%"
"05/02/2020","0.002541","0.002473","0.002551","0.002441","26.88B","2.77%"
"05/01/2020","0.002473","0.002460","0.002552","0.002424","28.06B","0.52%"
"04/30/2020","0.002460","0.002505","0.002689","0.002361","29.44B","-1.79%"
"04/29/2020","0.002505","0.002320","0.002582","0.002299","28.58B","7.30%"
"04/28/2020","0.002334","0.002343","0.002393","0.002297","29.41B","-0.37%"
"04/27/2020","0.002343","0.002402","0.002425","0.002285","30.17B","-2.44%"
"04/26/2020","0.002402","0.002123","0.002489","0.002101","32.33B","13.12%"
"04/25/2020","0.002123","0.002081","0.002153","0.002064","31.93B","2.01%"
"04/24/2020","0.002081","0.002054","0.002169","0.002045","32.24B","1.33%"
"04/23/2020","0.002054","0.001998","0.002192","0.001985","32.38B","2.80%"
"04/22/2020","0.001998","0.001950","0.002037","0.001942","32.85B","2.44%"
"04/21/2020","0.001950","0.001978","0.002068","0.001925","33.89B","-1.42%"
"04/20/2020","0.001979","0.002042","0.002078","0.001930","33.71B","-3.12%"
"04/19/2020","0.002042","0.002047","0.002080","0.001998","33.18B","-0.25%"
"04/18/2020","0.002047","0.002001","0.002064","0.001982","32.67B","2.33%"
"04/17/2020","0.002001","0.001998","0.002031","0.001968","32.93B","0.15%"
"04/16/2020","0.001998","0.001987","0.002034","0.001877","34.41B","0.53%"
"04/15/2020","0.001987","0.001979","0.001998","0.001909","34.51B","0.41%"
"04/14/2020","0.001979","0.001961","0.001997","0.001930","33.77B","0.90%"
"04/13/2020","0.001961","0.001955","0.002019","0.001865","34.72B","0.00%"
"04/12/2020","0.001961","0.002015","0.002040","0.001923","33.29B","-2.65%"
"04/11/2020","0.002015","0.001962","0.002031","0.001917","33.91B","2.68%"
"04/10/2020","0.001962","0.002020","0.002039","0.001871","35.79B","-2.89%"
"04/09/2020","0.002020","0.002004","0.002048","0.001980","33.08B","0.83%"
"04/08/2020","0.002004","0.002000","0.002046","0.001953","33.43B","0.18%"
"04/07/2020","0.002000","0.001984","0.002029","0.001946","34.26B","0.83%"
"04/06/2020","0.001984","0.001850","0.001986","0.001849","34.87B","7.20%"
"04/05/2020","0.001850","0.001872","0.001938","0.001838","35.54B","-1.15%"
"04/04/2020","0.001872","0.001841","0.001934","0.001830","35.42B","1.70%"
"04/03/2020","0.001841","0.001877","0.001940","0.001823","36.04B","-1.91%"
"04/02/2020","0.001876","0.001858","0.001943","0.001832","35.61B","0.73%"
"04/01/2020","0.001863","0.001800","0.001890","0.001769","37.27B","3.50%"
"03/31/2020","0.001800","0.001805","0.001890","0.001784","36.22B","-0.27%"
"03/30/2020","0.001805","0.001721","0.001891","0.001713","36.56B","4.85%"
"03/29/2020","0.001721","0.001774","0.001811","0.001706","37.16B","-2.99%"
"03/28/2020","0.001774","0.001781","0.001864","0.001696","38.20B","-0.39%"
"03/27/2020","0.001781","0.001825","0.001881","0.001769","36.48B","-2.39%"
"03/26/2020","0.001825","0.001831","0.001894","0.001814","35.68B","-0.34%"
"03/25/2020","0.001831","0.001844","0.001892","0.001792","36.15B","-0.72%"
"03/24/2020","0.001844","0.001816","0.001911","0.001806","35.90B","1.54%"
"03/23/2020","0.001816","0.001726","0.001868","0.001683","37.19B","5.21%"
"03/22/2020","0.001726","0.001782","0.001925","0.001716","37.99B","-3.10%"
"03/21/2020","0.001781","0.001773","0.001939","0.001673","37.63B","0.51%"
"03/20/2020","0.001773","0.001763","0.001952","0.001647","37.63B","0.54%"
"03/19/2020","0.001763","0.001672","0.001862","0.001573","77.34B","5.43%"
"03/18/2020","0.001672","0.001703","0.001720","0.001631","2.58B","-1.79%"
"03/17/2020","0.001703","0.001637","0.001721","0.001611","2.47B","4.02%"
"03/16/2020","0.001637","0.001695","0.001720","0.001525","3.28B","-3.43%"
"03/15/2020","0.001695","0.001687","0.001838","0.001641","2.76B","0.48%"
"03/14/2020","0.001687","0.001753","0.001785","0.001627","2.79B","-3.79%"
"03/13/2020","0.001753","0.001580","0.001790","0.001291","6.49B","10.58%"
"03/12/2020","0.001585","0.002176","0.002179","0.001522","6.66B","-27.12%"
"03/11/2020","0.002176","0.002205","0.002221","0.002109","2.06B","-1.35%"
"03/10/2020","0.002205","0.002222","0.002264","0.002173","2.41B","-0.74%"
"03/09/2020","0.002222","0.002179","0.002222","0.002094","2.84B","2.01%"
"03/08/2020","0.002178","0.002408","0.002408","0.002169","2.58B","-9.55%"
"03/07/2020","0.002408","0.002485","0.002497","0.002393","1.98B","-3.11%"
"03/06/2020","0.002485","0.002479","0.002499","0.002440","1.83B","0.24%"
"03/05/2020","0.002479","0.002424","0.002528","0.002420","1.90B","2.27%"
"03/04/2020","0.002424","0.002500","0.002504","0.002373","1.96B","-3.02%"
"03/03/2020","0.002500","0.002350","0.002533","0.002306","2.39B","6.38%"
"03/02/2020","0.002350","0.002276","0.002379","0.002251","1.55B","3.26%"
"03/01/2020","0.002276","0.002216","0.002295","0.002204","1.63B","2.70%"
"02/29/2020","0.002216","0.002290","0.002319","0.002210","1.50B","-3.25%"
"02/28/2020","0.002290","0.002328","0.002373","0.002218","1.63B","-1.59%"
"02/27/2020","0.002327","0.002345","0.002410","0.002298","1.76B","-0.74%"
"02/26/2020","0.002344","0.002476","0.002487","0.002207","2.34B","-5.30%"
"02/25/2020","0.002476","0.002582","0.002591","0.002425","1.96B","-4.14%"
"02/24/2020","0.002582","0.002679","0.002685","0.002553","1.79B","-3.58%"
"02/23/2020","0.002678","0.002598","0.002679","0.002588","1.69B","3.08%"
"02/22/2020","0.002598","0.002645","0.002656","0.002573","1.71B","-1.75%"
"02/21/2020","0.002645","0.002651","0.002715","0.002598","1.77B","-0.24%"
"02/20/2020","0.002651","0.002611","0.002682","0.002554","2.18B","1.56%"
"02/19/2020","0.002610","0.002839","0.002861","0.002576","2.03B","-8.08%"
"02/18/2020","0.002839","0.002694","0.002852","0.002662","2.31B","5.38%"
"02/17/2020","0.002694","0.002756","0.002756","0.002555","2.32B","-2.25%"
"02/16/2020","0.002756","0.002904","0.002954","0.002612","2.69B","-5.06%"
"02/15/2020","0.002903","0.003101","0.003174","0.002857","2.33B","-6.36%"
"02/14/2020","0.003101","0.003002","0.003137","0.002980","2.10B","3.28%"
"02/13/2020","0.003002","0.003053","0.003209","0.002950","2.75B","-1.66%"
"02/12/2020","0.003053","0.003070","0.003263","0.003041","2.50B","-0.57%"
"02/11/2020","0.003070","0.002983","0.003385","0.002900","2.55B","2.94%"
"02/10/2020","0.002983","0.003228","0.003304","0.002920","3.10B","-7.58%"
"02/09/2020","0.003228","0.003171","0.003539","0.003098","3.89B","1.80%"
"02/08/2020","0.003171","0.002786","0.003269","0.002726","3.21B","13.81%"
"02/07/2020","0.002786","0.002660","0.002791","0.002652","2.02B","4.75%"
"02/06/2020","0.002660","0.002598","0.002680","0.002576","1.94B","2.37%"
"02/05/2020","0.002598","0.002512","0.002622","0.002490","2.25B","3.44%"
"02/04/2020","0.002512","0.002416","0.022000","0.002416","1.98B","3.95%"
"02/03/2020","0.002416","0.002439","0.002499","0.002383","1.76B","-0.93%"
"02/02/2020","0.002439","0.002432","0.002497","0.002371","1.81B","0.27%"
"02/01/2020","0.002432","0.002381","0.002497","0.002355","1.61B","2.16%"
"01/31/2020","0.002381","0.002431","0.002520","0.002359","1.73B","-2.06%"
"01/30/2020","0.002431","0.002417","0.002467","0.002391","1.81B","0.57%"
"01/29/2020","0.002417","0.002415","0.002513","0.002384","1.76B","0.10%"
"01/28/2020","0.002415","0.002355","0.002500","0.002354","1.80B","2.54%"
"01/27/2020","0.002355","0.002296","0.002406","0.002279","1.91B","2.56%"
"01/26/2020","0.002296","0.002248","0.002303","0.002231","1.51B","2.16%"
"01/25/2020","0.002248","0.002282","0.002437","0.002225","1.55B","-1.50%"
"01/24/2020","0.002282","0.002287","0.002453","0.001855","1.66B","-0.20%"
"01/23/2020","0.002287","0.002376","0.002487","0.002268","1.70B","-3.74%"
"01/22/2020","0.002376","0.002389","0.002481","0.002344","1.43B","-0.58%"
"01/21/2020","0.002389","0.002467","0.002513","0.002354","1.62B","-3.14%"
"01/20/2020","0.002467","0.002423","0.002478","0.002375","1.66B","1.82%"
"01/19/2020","0.002423","0.002503","0.002524","0.002382","1.92B","-3.20%"
"01/18/2020","0.002503","0.002478","0.002506","0.002441","1.94B","0.94%"
"01/17/2020","0.002479","0.002323","0.002497","0.002309","2.16B","6.74%"
"01/16/2020","0.002323","0.148228","0.184558","0.002290","1.87B","-98.43%"
"01/15/2020","0.148228","0.002356","0.180909","0.002328","2.21B","6,191.55%"
"01/14/2020","0.002356","0.002161","0.002372","0.002155","2.38B","9.04%"
"01/13/2020","0.002161","0.002205","0.002233","0.002157","1.51B","-2.02%"
"01/12/2020","0.002205","0.002179","0.002228","0.002147","1.63B","1.20%"
"01/11/2020","0.002179","0.002207","0.002240","0.002164","1.73B","-1.31%"
"01/10/2020","0.002208","0.002138","0.002209","0.002090","1.71B","3.29%"
"01/09/2020","0.002138","0.002138","0.002207","0.002105","1.64B","-0.05%"
"01/08/2020","0.002138","0.002182","0.002234","0.002126","1.84B","-1.99%"
"01/07/2020","0.002182","0.002153","0.002319","0.002137","1.75B","1.36%"
"01/06/2020","0.002153","0.002080","0.002249","0.002078","1.66B","3.51%"
"01/05/2020","0.002080","0.002307","0.002336","0.002076","1.57B","-9.86%"
"01/04/2020","0.002307","0.002042","0.002318","0.002041","1.55B","12.99%"
"01/03/2020","0.002042","0.001999","0.002265","0.001989","1.69B","2.14%"
"01/02/2020","0.001999","0.002040","0.002051","0.001991","1.86B","-1.98%"
"01/01/2020","0.002040","0.002015","0.002056","0.002004","1.44B","1.24%"
"12/31/2019","0.002015","0.002038","0.002052","0.001998","1.61B","-1.17%"
"12/30/2019","0.002038","0.002153","0.002161","0.002006","1.53B","-5.30%"
"12/29/2019","0.002153","0.002122","0.002165","0.002097","3.69B","1.46%"
"12/28/2019","0.002122","0.002104","0.002156","0.002098","3.86B","0.86%"
"12/27/2019","0.002104","0.002202","0.002210","0.002067","3.72B","-4.49%"
"12/26/2019","0.002202","0.002199","0.002213","0.002177","3.75B","0.17%"
"12/25/2019","0.002199","0.002247","0.002247","0.002048","3.83B","-2.15%"
"12/24/2019","0.002247","0.002126","0.002306","0.002114","3.65B","5.66%"
"12/23/2019","0.002126","0.002132","0.002178","0.002115","3.97B","-0.24%"
"12/22/2019","0.002132","0.002118","0.002151","0.002077","4.06B","0.63%"
"12/21/2019","0.002118","0.002094","0.002138","0.002066","3.69B","1.17%"
"12/20/2019","0.002094","0.002206","0.002325","0.002046","3.51B","-5.11%"
"12/19/2019","0.002206","0.002247","0.002302","0.002170","4.04B","-1.80%"
"12/18/2019","0.002247","0.002207","0.002248","0.002126","4.85B","1.78%"
"12/17/2019","0.002207","0.002249","0.002272","0.002183","4.66B","-1.86%"
"12/16/2019","0.002249","0.002275","0.002317","0.002221","3.93B","-1.15%"
"12/15/2019","0.002275","0.002294","0.002310","0.002248","3.83B","-0.82%"
"12/14/2019","0.002294","0.002302","0.002323","0.002261","3.83B","-0.33%"
"12/13/2019","0.002302","0.002304","0.002326","0.002294","3.81B","-0.12%"
"12/12/2019","0.002304","0.002304","0.002324","0.002288","3.77B","0.00%"
"12/11/2019","0.002304","0.002306","0.002341","0.002281","3.95B","-0.08%"
"12/10/2019","0.002306","0.002281","0.002315","0.002261","3.99B","1.10%"
"12/09/2019","0.002281","0.002287","0.002311","0.002261","3.74B","-0.27%"
"12/08/2019","0.002287","0.002288","0.002692","0.002200","3.53B","-0.04%"
"12/07/2019","0.002288","0.002335","0.002342","0.002208","3.79B","-1.99%"
"12/06/2019","0.002335","0.002328","0.002355","0.002285","3.58B","0.27%"
"12/05/2019","0.002328","0.002291","0.002346","0.002216","3.84B","1.64%"
"12/04/2019","0.002291","0.002293","0.002367","0.002230","4.28B","-0.10%"
"12/03/2019","0.002293","0.002320","0.002332","0.002201","3.49B","-1.18%"
"12/02/2019","0.002320","0.002365","0.002366","0.002274","2.90B","-1.89%"
"12/01/2019","0.002365","0.002394","0.002824","0.002296","3.55B","-1.19%"
"11/30/2019","0.002394","0.002887","0.002925","0.002361","4.00B","-17.08%"
"11/29/2019","0.002887","0.002428","0.002914","0.002396","3.85B","18.90%"
"11/28/2019","0.002428","0.002390","0.002436","0.002363","3.69B","1.61%"
"11/27/2019","0.002390","0.002327","0.002433","0.001834","4.44B","2.69%"
"11/26/2019","0.002327","0.002465","0.002556","0.002276","4.10B","-5.59%"
"11/25/2019","0.002465","0.002786","0.002928","0.002227","5.33B","-11.51%"
"11/24/2019","0.002785","0.002957","0.003032","0.002347","4.24B","-5.79%"
"11/23/2019","0.002957","0.002421","0.003025","0.002329","4.27B","22.15%"
"11/22/2019","0.002421","0.002504","0.003082","0.002357","5.13B","-3.34%"
"11/21/2019","0.002504","0.002653","0.002664","0.002446","4.41B","-5.63%"
"11/20/2019","0.002653","0.002608","0.003221","0.002599","3.75B","1.76%"
"11/19/2019","0.002608","0.002636","0.002649","0.002574","3.70B","-1.08%"
"11/18/2019","0.002636","0.002745","0.003182","0.002600","3.82B","-3.97%"
"11/17/2019","0.002745","0.002683","0.002992","0.002666","3.08B","2.32%"
"11/16/2019","0.002683","0.002711","0.002726","0.002662","3.20B","-1.04%"
"11/15/2019","0.002711","0.002743","0.002753","0.002663","3.54B","-1.15%"
"11/14/2019","0.002743","0.002778","0.002783","0.002715","3.00B","-1.28%"
"11/13/2019","0.002778","0.002782","0.002787","0.002703","2.75B","-0.14%"
"11/12/2019","0.002782","0.002777","0.002801","0.002738","2.92B","0.20%"
"11/11/2019","0.002777","0.002826","0.002829","0.002737","3.03B","-1.76%"
"11/10/2019","0.002826","0.002744","0.002839","0.002481","3.51B","3.01%"
"11/09/2019","0.002744","0.002801","0.002847","0.002743","3.31B","-2.03%"
"11/08/2019","0.002801","0.002762","0.002852","0.002736","3.18B","1.40%"
"11/07/2019","0.002762","0.002736","0.002778","0.002646","3.33B","0.94%"
"11/06/2019","0.002736","0.002628","0.002790","0.002627","2.88B","4.14%"
"11/05/2019","0.002628","0.002651","0.002750","0.002613","3.79B","-0.89%"
"11/04/2019","0.002651","0.002855","0.002894","0.002603","3.27B","-7.13%"
"11/03/2019","0.002855","0.002698","0.002907","0.002676","2.64B","5.80%"
"11/02/2019","0.002698","0.002648","0.002712","0.002631","2.82B","1.90%"
"11/01/2019","0.002648","0.002633","0.002672","0.002586","2.75B","0.56%"
"10/31/2019","0.002633","0.002627","0.002690","0.002604","2.64B","0.26%"
"10/30/2019","0.002627","0.002666","0.002798","0.002603","3.00B","-1.50%"
"10/29/2019","0.002666","0.002687","0.002837","0.002657","3.13B","-0.78%"
"10/28/2019","0.002687","0.002675","0.002775","0.002658","3.47B","0.44%"
"10/27/2019","0.002675","0.002672","0.002823","0.002662","4.08B","0.12%"
"10/26/2019","0.002672","0.002696","0.002890","0.002600","6.19B","-0.87%"
"10/25/2019","0.002696","0.002593","0.002771","0.002523","4.99B","3.97%"
"10/24/2019","0.002593","0.002548","0.002615","0.002510","3.19B","1.76%"
"10/23/2019","0.002548","0.002578","0.002645","0.002443","3.94B","-1.18%"
"10/22/2019","0.002578","0.002704","0.002766","0.002574","1.90B","-4.63%"
"10/21/2019","0.002704","0.002800","0.002800","0.002654","1.99B","-3.43%"
"10/20/2019","0.002800","0.002789","0.002817","0.002732","3.07B","0.43%"
"10/19/2019","0.002788","0.002753","0.002836","0.002735","2.86B","1.26%"
"10/18/2019","0.002753","0.002755","0.002871","0.002699","3.70B","-0.06%"
"10/17/2019","0.002755","0.002583","0.002841","0.002574","4.51B","6.63%"
"10/16/2019","0.002583","0.002548","0.002590","0.002523","3.25B","1.38%"
"10/15/2019","0.002548","0.002564","0.002578","0.002522","3.13B","-0.62%"
"10/14/2019","0.002564","0.002465","0.002597","0.002451","3.25B","4.01%"
"10/13/2019","0.002465","0.002383","0.002619","0.002381","3.93B","3.44%"
"10/12/2019","0.002383","0.002369","0.002394","0.002346","2.72B","0.63%"
"10/11/2019","0.002369","0.002385","0.002412","0.002359","2.81B","-0.69%"
"10/10/2019","0.002385","0.002443","0.002446","0.002380","2.60B","-2.46%"
